යකඩ වලට වඩා කොන්ක්‍රීට් සහ ගඩොල් වල ඇති විශේෂත්වය කුමක්ද?,ඒවා ඉහළ සම්පීඩන ප්‍රත්‍යාබල වලට ඔරොත්තු දීමයි.
සංයුක්ත කම්බියක මුළු විතතිය ($e$) ගණනය කරන්නේ කෙසේද?,එක් එක් කම්බි කොටසේ විතතීන්ගේ එකතුවෙනි ($e = e_1 + e_2$).
යං මාපාංකය සෙවීමේ පරීක්ෂණයේදී කම්බියේ විෂ්කම්භය මැනීමට භාවිතා කරන උපකරණය කුමක්ද?,මයික්‍රොමීටර් ස්කුරුප්පු ආමානය.
කම්බියක් කැඩී යන අවස්ථාවේදී ප්‍රස්ථාරයේ එම ලක්ෂ්‍යය හඳුන්වන්නේ කුමන නමකින්ද?,භේදක ලක්ෂ්‍යය (Breaking point).
දෘඩ බව (Stiffness) වැඩි ද්‍රව්‍යයක ලක්ෂණය කුමක්ද?,කුඩා විරූපණයක් සඳහා විශාල බලයක් අවශ්‍ය වීමයි.
සම්පීඩන වික්‍රියාව (Compressive strain) යනු කුමක්ද?,සම්පීඩන බලයක් යටතේ වස්තුවක දිග අඩුවීම මුල් දිගෙන් බෙදූ විට ලැබෙන අගයයි.
බල නියතය ($k$) සහ යං මාපාංකය ($Y$) අතර සම්බන්ධතාවය කුමක්ද?,$k = \frac{AY}{l}$
යං මාපාංකය සෙවීමේ පරීක්ෂණයේදී කම්බියේ 'නැලි' (kinks) ඉවත් කළ යුත්තේ ඇයි?,නැලි තිබීම නිසා විතතිය නිවැරදිව මැනිය නොහැකි බැවිනි.
පරීක්ෂණයේදී බර වැඩි කරන විට මෙන්ම අඩු කරන විටද පාඨාංක ලබා ගන්නේ ඇයි?,ප්‍රත්‍යාස්ථ සීමාව ඉක්මවා ගොස් ඇත්දැයි පරීක්ෂා කිරීමටයි.
කම්බියක් කැඩීමට අවශ්‍ය බලය (Breaking force) රඳා පවතින්නේ කුමක් මතද?,හරස්කඩ වර්ගඵලය සහ ද්‍රව්‍යයේ ස්වභාවය මතයි.
ප්‍රත්‍යාස්ථතාව පිළිබඳ මුල්ම පරීක්ෂණ සිදු කරන ලද්දේ කවුරුන් විසින්ද?,ඉංග්‍රීසි ජාතික විද්‍යාඥ රොබට් හුක් (Robert Hooke) විසිනි.
යං මාපාංකය සෙවීමේදී භාවිත කරන මීටර් කොක්කක දිග සාමාන්‍යයෙන් කොපමණ විය යුතුද?,$4 m$ පමණ.
වික්‍රියාව ඒකක රහිත වීමට හේතුව කුමක්ද?,එය දිගවල් දෙකක ($e$ සහ $l$) අනුපාතයක් වීමයි.
භේදක ප්‍රත්‍යාබලය ද්‍රව්‍යයේ හරස්කඩ වර්ගඵලය මත රඳා පවතීද?,"නැත, එය ද්‍රව්‍යයට ආවේණික ගුණයකි."
තාපජ බලය නිසා ගබඩා වන ශක්තියට සමීකරණයක් ලියන්න.,$U = \frac{1}{2} (YA\alpha\theta) (l\alpha\theta)$
කම්බියක හරස්කඩ වර්ගඵලය $A$ සෙවීමට මනිනු ලබන රාශිය කුමක්ද?,කම්බියේ විෂ්කම්භය ($d$).
ද්‍රව්‍යයක තන්‍යතාව (Ductility) යනු කුමක්ද?,ද්‍රව්‍යයක් ඇද කම්බි සෑදිය හැකි ගුණයයි.
සමානුපාතික සීමාව තුළ $F-e$ ප්‍රස්ථාරයේ හැඩය කුමක්ද?,මුල් ලක්ෂ්‍යය හරහා යන සරල රේඛාවකි.
